8	64	
50	13	
9	19	
66	87	
76	32	
76.1954	41.0281	65.9176	-31.2295	56.6625	56.4655	97.5632	
75.4772	40.4857	76.0745	-29.6396	43.0661	67.0031	95.5571	
74.5889	40.6302	84.5654	-41.4022	57.4001	83.7074	84.6413	
11.0864	70.3303	91.1984	-38.3723	64.6633	85.5898	77.5135	
58.3401	80.0545	95.3241	-42.3252	56.2742	107.173	74.8095	
57.6503	79.4764	92.4546	-44.4955	57.7197	99.6603	62.148	
56.7507	79.4493	89.8698	-42.3071	65.0587	98.3771	57.9409	
56.3237	78.657	93.4332	-51.5951	80.3673	94.9831	52.8183	
55.4691	78.3746	84.7117	-58.4641	92.5967	99.5913	44.9641	
54.5696	78.4034	90.1823	-63.4951	97.6543	107.322	50.8682	
-0.0124568	22.6344	88.1663	-64.3938	98.8024	96.7805	47.1037	
53.4966	79.3805	80.4756	-54.2916	96.3568	116.89	45.8323	
53.3928	80.2745	81.1957	-56.9106	100.269	120.51	45.5578	
-0.440855	22.0794	84.7593	-68.072	114.344	113.363	35.5762	
54.564	79.1961	91.9053	-64.7465	111.468	134.152	35.7965	
55.4578	79.3012	82.0389	-58.0531	113.798	140.113	40.5441	
56.3146	79.0258	80.4952	-55.8582	109.089	132.296	45.2169	
56.4085	78.1307	79.6005	-51.3256	111.689	129.878	39.5768	
55.8718	78.8531	93.4577	-48.1988	132.489	132.764	48.7763	
-0.50999	19.5612	90.8976	-50.3998	137.453	134.869	43.1862	
-1.25705	19.0593	95.8813	-48.3471	150.746	136.881	38.3018	
-0.763088	18.307	94.2868	-46.5808	142.461	128.127	26.6172	
-1.66101	18.3682	83.3946	-48.8067	137.759	116.882	23.2387	
-2.35048	18.9466	88.4714	-52.7599	129.356	115.414	32.3398	
-3.12356	18.4858	85.8416	-45.0612	122.779	110.361	37.6225	
-2.41123	19.0359	96.1684	-47.9602	126.088	115.18	39.2606	
55.0236	77.5993	95.0431	-48.5451	108.95	129.026	46.8739	
55.825	77.1897	96.3857	-61.5338	119.574	131.851	48.9572	
54.9739	77.4825	104.61	-60.0839	121.07	129.854	44.4534	
-4.46285	18.5834	107.054	-51.9819	136.169	128.485	43.0139	
56.3367	76.3506	106.465	-42.3964	120.43	125.554	41.3049	
56.8954	75.6449	107.032	-44.3244	103.842	133.905	44.2607	
57.7839	75.7883	98.8769	-43.768	103.049	128.292	46.9585	
57.9378	76.675	103.639	-40.3159	103.304	116.921	36.6601	
57.2267	76.1233	97.294	-39.6436	99.9619	117.551	30.1663	
57.8477	75.4719	99.7171	-52.9683	101.658	117.104	35.3515	
9.68236	73.4715	108.208	-58.2703	106.134	96.0822	34.3735	
9.59964	72.5754	107.53	-54.9867	92.7286	100.161	43.7685	
9.91111	71.731	97.8452	-64.1734	88.5439	95.8218	43.3038	
-3.82447	16.7925	84.6314	-73.7791	99.5761	94.0974	44.1096	
58.4263	76.4161	69.6975	-73.3231	89.8225	92.8719	51.5754	
59.2761	76.1199	58.957	-70.0087	84.3347	92.179	44.0729	
59.5449	76.9788	48.1377	-71.3879	74.6122	97.7389	42.0226	
59.1022	77.7624	51.7374	-65.6901	61.6549	105.503	36.4187	
58.3609	78.2727	47.6846	-64.2289	61.3165	103.088	36.5621	
57.461	78.2876	43.8992	-60.1183	56.6462	93.8476	50.6795	
58.2378	78.742	47.965	-61.212	63.5645	99.9221	41.0594	
58.0682	79.6259	56.8718	-55.1386	71.9943	96.4586	45.5613	
58.1758	78.7323	44.0993	-53.3148	78.9075	100.684	35.8058	
58.4115	79.601	51.1739	-61.3938	79.3412	103.303	30.7173	
58.7792	78.7795	44.8653	-49.575	86.9366	104.249	29.9677	
58.5647	77.9054	54.8965	-42.5114	85.6269	101.794	17.1792	
59.3518	77.469	59.3343	-42.7567	88.1829	102.672	11.5556	
59.9675	76.8126	71.735	-39.3407	84.0262	101.05	21.7468	
60.8674	76.8292	71.661	-49.0123	79.9258	93.3921	25.282	
61.704	77.1609	67.7296	-53.4966	76.4406	113.066	18.0724	
60.8167	77.3113	75.5324	-44.6562	82.1482	109.77	13.8101	
60.4585	76.4857	72.7441	-47.9646	99.1201	100.247	11.8334	
-10.4384	23.0014	61.3622	-51.9315	101.949	88.0834	12.8812	
-9.80762	23.6433	63.06	-53.8188	104.908	83.0336	14.3358	
-9.21356	24.3194	60.7209	-45.5747	105.489	83.6178	27.2315	
-8.69809	25.0571	55.5092	-61.9488	108.473	83.1035	29.3569	
-8.1026	24.3823	76.3472	-64.5797	104.867	75.7367	27.2327	
-7.22603	24.1783	75.2798	-66.5145	103.093	75.8391	33.3146	
-7.7038	24.941	80.5626	-66.3888	94.8161	68.0387	33.1652	
-7.06118	25.5711	79.0359	-59.0477	95.3355	63.3566	38.0075	
-7.20808	26.4591	77.1847	-63.4451	99.6508	65.2103	29.3038	
-7.43778	25.5889	79.0686	-63.9121	96.7124	60.9774	13.5736	
-8.26209	25.2276	81.4003	-76.658	94.8265	54.666	19.8762	
-7.3741	25.3742	72.0073	-77.1157	103.746	52.1834	17.6202	
-8.07109	24.8048	71.7029	-84.1796	90.2472	49.7764	22.1037	
-7.78102	25.6568	68.2763	-92.3412	95.5266	32.347	23.3167	
-6.98809	25.231	68.4995	-109.802	92.5403	32.9548	26.0377	
-6.13469	24.9452	75.7581	-102.268	87.747	35.4996	36.6613	
-5.4586	25.5392	70.4434	-99.0798	87.3062	29.5482	38.5928	
-5.67673	26.4124	70.1944	-88.1226	83.8749	34.7586	36.3776	
-4.99231	26.9968	59.8715	-90.7669	85.3942	19.6721	51.464	
-5.89221	26.9836	55.2873	-97.0612	92.2454	21.701	59.3449	
-5.14555	26.4811	49.3659	-87.6608	84.9475	25.2377	56.9594	
-5.98065	26.8167	61.8814	-100.866	78.9631	20.6603	61.8328	
11.1907	71.2042	72.3763	-93.5298	61.4217	10.4336	54.9614	
12.0471	71.4812	81.1174	-99.8809	64.0287	7.14454	59.7795	
11.7074	72.3146	99.1154	-94.1305	65.5048	9.00374	59.4627	
11.7866	73.2111	107.549	-87.9113	71.5662	13.3201	53.2256	
11.0151	73.6746	113.027	-87.4088	60.422	13.6047	56.0366	
11.4491	72.8861	98.5839	-83.6033	55.8407	17.3485	58.3335	
11.075	73.7047	106.867	-76.4085	65.9191	28.5773	62.2978	
10.8761	74.5824	101.596	-74.935	61.6141	31.0977	58.8437	
11.466	75.2621	99.1981	-80.9562	58.4019	31.5176	69.0084	
11.6297	76.1471	95.7548	-85.2113	48.424	28.1354	71.0531	
11.8133	75.2661	97.6605	-86.8773	46.8979	35.5385	70.4614	
12.4157	74.5974	92.8027	-85.0375	44.1801	26.3606	71.7776	
11.5173	74.5437	103.734	-91.2496	38.5475	25.2333	73.0508	
11.7255	75.4193	103.837	-88.2808	34.5826	27.2269	77.9255	
12.4173	74.8437	96.7632	-98.4831	30.6871	21.6819	85.4983	
12.0925	74.0044	99.4508	-94.7248	32.8122	19.9174	75.0623	
11.5758	73.2675	106.352	-95.6747	47.1438	20.0044	59.2674	
11.4957	74.1639	103.649	-91.5411	54.078	11.9376	55.3844	
12.0395	73.4468	108.664	-80.3338	53.7685	8.30918	45.6911	
12.9389	73.4121	111.14	-78.9508	50.085	8.12483	40.6773	
12.0393	73.3833	105.21	-59.9222	55.2663	4.03471	46.1797	
11.2277	72.9943	95.2451	-61.2241	49.1127	3.01738	43.5638	
10.3471	72.8088	106.772	-53.3183	36.8127	-4.27103	48.2142	
9.8777	72.0408	98.8594	-67.8341	25.2137	-6.84835	49.0551	
10.0798	71.1638	104.785	-49.2487	12.5615	4.68897	53.8987	
10.4202	70.3307	110.133	-37.8002	2.31947	6.06306	59.0025	
9.52994	70.1987	119.29	-32.3342	2.58113	-3.24033	61.1395	
8.67323	69.9229	111.605	-23.9377	-5.6465	-11.4779	62.9649	
8.75718	69.0268	111.482	-27.7956	-10.0651	-14.514	57.4901	
9.46664	68.4731	113.61	-27.9405	-10.4225	-17.162	66.7032	
8.70277	68.949	120.397	-34.5048	-10.5742	-18.4843	74.5393	
8.84916	69.837	125.57	-30.7363	-10.3577	-24.6988	74.7311	
9.26884	70.6332	129.518	-28.6112	-0.774608	-26.8407	79.8837	
8.66391	69.9668	128.391	-24.3663	-3.92653	-30.9211	83.9672	
9.24307	69.2779	135.065	-30.1067	3.41572	-35.6242	93.4461	
10.1305	69.128	136.177	-33.8338	3.43932	-37.9999	92.7145	
10.2172	68.2322	124.683	-32.2398	2.58722	-44.7302	89.4891	
9.36593	68.5243	134.522	-22.9955	-1.15407	-42.1355	90.4261	
8.57899	68.0876	137.682	-24.772	-0.159586	-36.9633	90.166	
7.81175	67.6171	141.721	-26.774	5.18295	-33.967	82.106	
8.21828	68.4201	144.479	-35.9093	1.69876	-28.0851	74.9925	
7.39053	68.0668	144.197	-29.8209	7.51536	-21.4328	62.316	
6.51816	68.2881	144.455	-34.5944	7.07558	-27.9376	49.1927	
5.71797	68.7001	139.595	-43.624	6.04458	-28.6401	44.3341	
5.95377	67.8315	138.554	-42.1556	3.08832	-25.5143	40.8356	
5.0786	67.6215	147.161	-33.3395	0.951481	-10.6835	46.0044	
4.26177	67.2437	134.765	-22.1166	4.23868	-2.39141	47.8574	
4.41886	66.3575	124.704	-35.8096	5.03624	1.57712	42.109	
4.86395	67.1397	125.189	-45.8777	-11.376	5.36821	46.017	
4.35902	66.3947	114.015	-42.7958	-14.4751	-7.46137	52.9016	
5.23451	66.6033	114.634	-48.6322	-20.5443	-5.89384	56.8397	
5.02079	67.4776	114.05	-47.1096	-38.3643	8.42788	62.1223	
5.45159	68.2678	111.974	-57.6443	-40.3167	6.37969	73.7965	
5.59049	69.157	125.968	-71.8296	-41.7612	-0.390064	85.4616	
6.41316	68.792	115.247	-56.6832	-59.1658	-6.29858	82.5299	
5.58569	68.438	117.478	-51.0798	-50.3566	1.36569	75.2725	
5.38672	67.5603	121.303	-56.5667	-51.0369	0.666639	73.7439	
5.1258	68.4217	117.382	-68.8335	-61.2144	9.46021	67.1236	
5.51864	67.6119	113.81	-69.8429	-67.3466	10.2114	67.2349	
6.26061	67.1025	108.48	-65.1076	-64.9067	2.94469	71.4329	
7.15811	67.0355	109.309	-58.8788	-58.5239	2.69823	63.6559	
6.25989	66.9789	109.544	-50.4454	-61.4014	-1.02617	66.6604	
6.39771	67.8683	109.553	-51.3473	-53.6739	5.72413	57.4614	
7.24033	67.5521	119.727	-46.2332	-45.3277	3.29631	48.0375	
7.03007	66.677	118.743	-47.7159	-55.6584	1.08373	42.7702	
6.20833	66.3099	108.585	-54.8773	-58.148	4.4686	29.5285	
5.51895	66.8885	103.156	-54.9881	-39.1933	5.14931	29.9758	
6.27109	66.3942	93.2156	-40.6128	-45.325	-2.89925	40.0232	
5.72059	67.1062	90.7875	-50.602	-55.7516	-2.63024	44.7872	
4.92816	67.5329	92.3958	-55.3863	-50.5062	-7.14358	47.2708	
5.27746	66.7035	91.2799	-51.0276	-56.4219	-1.37714	44.7741	
4.77282	65.9583	88.488	-54.9783	-52.1441	-2.94669	47.9546	
5.07285	65.1097	88.2988	-69.298	-64.6123	-5.14452	33.7604	
5.64713	64.4168	81.8938	-79.8118	-63.9854	6.86471	34.8933	
6.47072	64.7797	70.9459	-73.7784	-61.9288	-6.9669	32.99	
5.58197	64.9215	84.1074	-84.4229	-56.4813	-18.374	40.0047	
6.31429	64.3984	77.7661	-85.0134	-46.605	-22.6774	48.7962	
5.56754	63.896	74.6767	-89.257	-50.8227	-11.7871	39.3223	
6.37855	64.2862	64.6741	-90.5696	-37.4248	-13.4746	49.0184	
5.4912	64.4366	56.3232	-93.9983	-38.7019	-2.93406	51.1155	
6.17122	65.0262	72.4416	-92.8137	-32.767	4.22662	44.1467	
6.59525	65.82	73.5714	-94.2917	-44.3599	1.36471	44.8054	
7.28814	65.2456	79.2138	-98.4394	-39.2916	13.8108	40.3546	
8.13187	65.5589	77.0682	-96.5105	-41.5336	15.2673	44.092	
7.23358	65.5034	66.7014	-101.48	-42.614	16.3494	41.4412	
6.81276	66.299	75.673	-100.791	-36.7061	24.1927	34.7377	
6.84674	67.1984	68.6313	-98.8412	-41.8162	17.7492	36.8461	
6.92088	68.0953	74.7656	-99.2696	-39.8289	25.6602	42.581	
7.45427	68.8202	69.8471	-92.046	-39.9232	25.2605	49.82	
7.45261	69.7202	67.993	-79.6011	-42.4764	28.2955	46.651	
6.91786	68.9963	73.2958	-85.1376	-44.0507	37.9006	60.2013	
7.69068	68.535	75.2195	-78.1891	-54.427	38.8378	58.4645	
7.12346	67.8363	77.1336	-62.8085	-68.6836	49.4662	46.0603	
6.36291	67.3551	76.703	-66.3256	-61.9018	52.6532	50.1243	
7.23059	67.116	79.1902	-53.3098	-54.6141	50.8219	51.531	
7.91115	67.7049	77.7444	-39.9268	-50.9922	55.5441	52.0163	
8.7838	67.4847	68.0021	-28.4571	-59.2213	56.2276	59.3966	
86.2664	25.1183	59.6338	-22.9588	-60.5974	49.8033	61.9888	
8.9508	67.5336	70.1446	-20.8173	-65.9806	56.8372	48.1069	
8.08126	67.3014	69.5768	-13.279	-77.6018	65.5706	55.2964	
7.36731	66.7535	70.1251	-12.3276	-72.2348	62.6213	59.3992	
8.09341	67.2852	66.8956	-23.9761	-61.999	63.8279	56.0144	
8.95768	67.5363	68.1363	-17.7008	-66.1654	64.8403	44.7489	
53.4299	82.7672	72.4056	-20.6253	-72.5564	73.3651	49.1397	
54.1761	83.2704	69.9245	-32.965	-72.462	74.8862	50.1042	
6.52731	67.5241	75.0661	-28.1811	-63.5294	75.0116	42.9591	
6.69993	68.4074	74.1435	-33.3527	-66.7736	69.8884	63.58	
7.15915	69.1814	69.0485	-28.684	-49.0704	60.2369	65.0097	
87.1797	23.5391	64.8952	-10.0606	-54.4368	61.0183	67.5271	
6.79053	70.6569	74.2158	-15.7209	-43.5057	54.9227	65.2282	
7.39357	69.9888	68.6842	-14.4534	-45.4713	67.3277	61.0084	
7.82669	70.7778	73.0444	-8.66051	-54.5382	63.3791	56.1066	
7.04474	71.2234	69.9829	-16.4821	-57.088	61.1231	39.1973	
7.78225	70.7076	68.0736	-19.7896	-57.2762	65.1811	38.637	
7.02404	70.2227	89.0706	-25.5913	-69.8826	52.9304	42.5486	
6.24215	70.6684	76.8484	-22.9128	-66.9689	51.8558	38.3444	
7.00678	70.1937	79.3393	-26.152	-60.3271	50.1219	43.6152	
7.78953	69.7495	72.7318	-25.2422	-60.5044	48.3483	49.3391	
8.67724	69.8977	64.2278	-22.2436	-62.0177	42.7855	49.4045	
8.35568	70.7383	59.3943	-14.7876	-65.8264	53.6545	55.745	
87.607	26.1193	58.9199	-22.5729	-60.7506	55.5406	59.3878	
88.1886	25.4325	63.8064	-16.6602	-57.2852	57.2237	67.4183	
88.4024	24.5583	63.4736	-13.387	-60.7498	53.2385	64.3862	
87.5261	24.353	61.1563	-11.4505	-64.5678	57.8276	66.0725	
86.6402	24.1944	52.3713	-1.4996	-70.7315	62.8619	73.2563	
86.9925	25.0225	65.5962	-4.17315	-81.255	63.2479	77.5119	
86.2395	24.5297	66.1137	8.76971	-71.2927	68.8088	80.4744	
85.3483	24.6557	58.5151	15.6892	-76.2489	68.6353	75.2657	
84.6933	25.2729	69.961	7.80697	-80.3212	59.7612	72.7071	
84.2977	26.0813	70.1875	14.7526	-76.0609	62.7327	79.524	
84.9667	25.4793	65.1082	15.8366	-68.3293	62.412	79.1432	
84.4638	24.7329	69.4984	-0.539864	-68.7592	55.6778	84.1445	
85.0133	24.0202	63.7784	9.67017	-66.6336	56.5476	92.8369	
85.7491	23.5019	70.969	2.53048	-62.5174	70.6314	99.3427	
85.5887	24.3875	76.6758	2.65014	-61.4717	74.6196	90.5651	
84.8868	23.8241	77.0925	-1.18023	-60.3796	61.9905	86.243	
84.3127	23.131	78.8795	-1.04514	-47.8549	50.8752	82.7503	
7.38567	72.306	71.7421	-10.2536	-36.0366	46.8583	67.8478	
8.06312	72.8985	75.1886	-4.03814	-30.0419	44.7926	57.9757	
8.941	72.7002	72.932	0.193179	-29.631	48.5182	69.456	
8.68268	71.8381	77.2495	-0.497607	-23.1907	52.4254	67.8096	
83.3174	23.8159	81.698	-3.34699	-28.7039	53.0638	85.6457	
8.61416	71.9207	88.6907	5.39413	-28.5913	60.7688	79.3025	
83.7519	23.8723	81.2447	11.0867	-23.5846	62.0077	96.0378	
83.6093	22.9836	82.3987	9.22241	-25.0043	61.03	83.8951	
84.497	22.8354	78.0034	2.32344	-23.0049	68.3126	94.0836	
85.3213	23.1968	77.5543	4.15781	-35.3796	58.4614	95.1837	
85.1904	22.3064	77.212	14.9459	-46.522	46.7012	100.249	
84.8102	23.1221	80.3183	13.8195	-48.1396	49.1516	100.173	
84.0893	23.661	94.0301	10.1044	-51.1499	43.7315	109.443	
84.9318	23.3444	101.199	3.93654	-45.9916	51.1318	109.578	
84.0388	23.4565	105.227	-1.32858	-45.0729	53.0011	110.92	
8.13742	71.9292	113.188	5.5966	-37.5718	54.5737	111.117	
84.1385	22.4032	111.45	0.898131	-49.9332	63.6781	119.779	
84.7649	23.0494	115.427	5.75257	-46.6596	63.0141	119.491	
84.0318	23.5715	108.091	9.01351	-34.9926	75.6303	111.243	
84.9138	23.7507	103.482	25.1791	-19.5159	75.4812	117.412	
85.7291	24.1319	110.563	26.1687	-13.5117	84.7909	124.268	
84.9002	24.4825	107.118	21.5133	-22.4456	83.0879	121.353	
84.3251	25.1748	106.784	4.90806	-19.2136	85.415	132.794	
84.5971	26.0328	96.1306	4.91727	-25.1226	89.2652	128.245	
83.7704	25.6769	86.0583	2.92595	-16.8001	86.0828	116.545	
84.616	25.3688	85.8583	7.99534	-21.5136	92.8295	116.268	
85.333	24.8247	86.956	0.120362	-28.2323	76.0822	120.058	
86.2183	24.6629	82.483	-13.1414	-22.5506	70.0089	123.193	
86.9584	25.175	85.9563	-21.0903	-26.8311	69.4854	110.823	
87.7187	24.6934	93.6416	-19.1527	-27.8807	58.9518	108.864	
88.3217	24.0252	84.6049	-21.3086	-35.6893	65.2229	97.2832	
88.7199	23.2181	84.861	-8.9678	-26.4313	65.5536	102.568	
87.9779	22.7088	79.23	-28.8824	-17.1729	69.5373	112.972	
87.9199	23.6069	77.1774	-25.232	-9.99329	70.9601	110.627	
88.1424	24.479	79.8007	-43.2751	-3.97785	64.8501	112.771	
89.0169	24.2663	82.628	-34.0788	5.0617	63.6136	120.216	
88.2797	23.7501	82.307	-19.3436	10.3058	70.6642	115.949	
87.3869	23.8638	87.8757	-25.4457	1.89908	78.8208	115.455	
88.0198	23.2239	68.5549	-39.39	2.61757	84.1798	115.03	
87.7873	24.0934	66.1589	-39.7105	1.7588	88.1348	118.004	
86.8873	24.0941	62.5681	-35.8776	6.15653	88.3364	106.885	
87.7451	23.8219	45.6897	-40.9556	3.16179	93.3603	107.765	
56.4858	78.3949	34.8733	-46.0658	0.970172	106.858	99.1985	
57.3486	78.1387	30.2168	-32.1228	4.90955	109.812	99.7795	
57.0544	77.2882	38.364	-35.3843	6.15223	116.654	93.8651	
57.6173	76.5859	28.0709	-27.8495	14.1867	119.706	88.8145	
56.7574	76.3202	44.6606	-26.1835	18.9003	125.097	82.1344	
